order	response
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
penalty_second	other
